Grupo de descuento;Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;Sexo;Nº Descuentos
DIVERSIDAD FUNCIONAL;1;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;HOMBRE;124
DIVERSIDAD FUNCIONAL;1;Vicente del Bosque;FUENCARRAL-ELPARDO                                ;USO LIBRE;MUJER;81
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;14
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;17
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;9
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;26
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;USO LIBRE;HOMBRE;456
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;USO LIBRE;HOMBRE;209
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;USO LIBRE;MUJER;130
DIVERSIDAD FUNCIONAL;1;Hortaleza;HORTALEZA                                         ;USO LIBRE;MUJER;153
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;14
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;36
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;USO LIBRE;HOMBRE;335
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;USO LIBRE;HOMBRE;348
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;USO LIBRE;MUJER;69
DIVERSIDAD FUNCIONAL;1;Luis Aragonés;HORTALEZA                                         ;USO LIBRE;MUJER;290
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;40
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;8
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;90
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;SERVICIOS DE MEDICINA;HOMBRE;4
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;USO LIBRE;HOMBRE;449
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;USO LIBRE;HOMBRE;248
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;USO LIBRE;MUJER;214
DIVERSIDAD FUNCIONAL;1;Aluche;LATINA                                            ;USO LIBRE;MUJER;191
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;13
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;23
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;70
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;50
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO LIBRE;HOMBRE;549
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO LIBRE;HOMBRE;589
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO LIBRE;MUJER;130
DIVERSIDAD FUNCIONAL;1;Gallur;LATINA                                            ;USO LIBRE;MUJER;727
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;20
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;6
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;9
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;27
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;USO LIBRE;HOMBRE;792
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;USO LIBRE;HOMBRE;606
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;USO LIBRE;MUJER;346
DIVERSIDAD FUNCIONAL;1;Las Cruces;LATINA                                            ;USO LIBRE;MUJER;377
DIVERSIDAD FUNCIONAL;1;Los Caprichos;LATINA                                            ;USO LIBRE;HOMBRE;5
DIVERSIDAD FUNCIONAL;1;Los Caprichos;LATINA                                            ;USO LIBRE;MUJER;14
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;10
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;4
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;12
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;20
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;148
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;224
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;89
DIVERSIDAD FUNCIONAL;1;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;150
DIVERSIDAD FUNCIONAL;1;Canal de piragüismo;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Casa de Campo;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Casa de Campo;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;7
DIVERSIDAD FUNCIONAL;1;Casa de Campo;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;233
DIVERSIDAD FUNCIONAL;1;Casa de Campo;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;116
DIVERSIDAD FUNCIONAL;1;Ciudad de los Poetas;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;Ciudad de los Poetas;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;56
DIVERSIDAD FUNCIONAL;1;El Quijote;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;30
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;4
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;6
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;27
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;276
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;127
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;141
DIVERSIDAD FUNCIONAL;1;Fernando Martín;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;125
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;6
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;15
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;255
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;USO LIBRE;HOMBRE;145
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;87
DIVERSIDAD FUNCIONAL;1;José María Cagigal;MONCLOA-ARAVACA                                   ;USO LIBRE;MUJER;75
DIVERSIDAD FUNCIONAL;1;La Bombilla;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Tenis Casa de Campo;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;USO LIBRE;HOMBRE;520
DIVERSIDAD FUNCIONAL;1;La Elipa;MORATALAZ                                         ;USO LIBRE;MUJER;108
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;50
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;4
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;53
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;1
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;USO LIBRE;HOMBRE;356
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;USO LIBRE;HOMBRE;517
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;USO LIBRE;MUJER;88
DIVERSIDAD FUNCIONAL;1;Moratalaz;MORATALAZ                                         ;USO LIBRE;MUJER;568
DIVERSIDAD FUNCIONAL;1;Ángel Nieto;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Ángel Nieto;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;5
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;29
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;3
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;2
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;11
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;46
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;USO LIBRE;HOMBRE;626
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;USO LIBRE;HOMBRE;362
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;USO LIBRE;MUJER;345
DIVERSIDAD FUNCIONAL;1;Entrevías;PUENTE DE VALLECAS                                ;USO LIBRE;MUJER;184
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;7
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;24
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;48
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;8
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;5
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;21
DIVERSIDAD FUNCIONAL;1;Palomeras;PUENTE DE VALLECAS                                ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;MUJER;114
